candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Dhivare Daxaben Subhashbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4710,JUNAGADH,Akhand Hind Party,0,Graduate Professional,3987002,0,3987002,86,GEN,Junagarh,Saurashtra,false,true,false,Female,NA,NA,NA,NA,NA,NA,Akhand Hind Party
Dhodiya Mohanbhai Dhanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4193,MAHUVA (ST),BJP,0,8th Pass,15684813,0,15684813,170,ST,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dholakiya Jiteshbhai Nanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4239,RAJKOT EAST,Vyavastha Parivartan Party,0,Literate,1706000,1485000,221000,68,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Vyavastha Parivartan Party
Dhruiya Gulamhusen Salemamad,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4475,MANDVI,IND,0,Literate,5042000,0,5042000,2,GEN,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dilavar Abdullah Kidiwala,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4548,VAGRA,IND,0,12th Pass,1336736,0,1336736,151,GEN,Bharuch,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dilip Nagabhai Piprotar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3544,KHAMBHALIA,Rashtriya Komi Ekta Party,0,10th Pass,317084,0,317084,81,GEN,Devbhumi Dwarka,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Rashtriya Komi Ekta Party
Dilipbhai Nanubhai Sanghani,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3609,DHARI,BJP,2,Graduate,150537713,1981488,148556225,94,GEN,Amreli,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dilipkumar Natvarlal Parekh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3844,SURAT WEST,IND,0,10th Pass,1137565,0,1137565,167,GEN,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dilipkumar Viraji Thakor,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4405,CHANASMA,BJP,0,10th Pass,61819300,0,61819300,17,GEN,Patan,North Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4405&id2=1520,61819300,47321283,14498017,31%,NA,Bharatiya Janata Party
Dilipsinh Navalsinh Vala,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4772,SANAND,Lokshahi Satta Party,0,Graduate Professional,5956600,2433852,3522748,40,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Lokshahi Satta Party
Dindor Kuberbhai Mansukhbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4446,SANTRAMPUR (ST),BJP,0,Doctorate,109415650,3378000,106037650,123,ST,Mahisagar,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dindor Vikramsinh Ramsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4448,MORVA HADAF (ST),BJP,4,Graduate,13645000,1950000,11695000,125,ST,Panchmahal,Central Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dineshbhai Babubhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4336,RAJKOT RURAL (SC),IND,0,5th Pass,4360000,0,4360000,71,SC,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dineshbhai Balubhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4464,PADRA,BJP,0,12th Pass,612995016,33315601,579679415,146,GEN,Vadodara,Central Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4464&id2=1571,612995016,394142438,218852578,56%,NA,Bharatiya Janata Party
Dineshbhai Chaturbhai Jikadara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3837,KATARGAM,IND,0,10th Pass,4787767,0,4787767,166,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dineshbhai Gulabbhai Chaudhari,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4237,MANDVI (ST),BSP,0,Post Graduate,240000,0,240000,157,ST,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Dineshbhai Jivrajbhai Chovatiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3920,RAJKOT SOUTH,INC,0,Doctorate,30754321,5842572,24911749,70,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dineshbhai Khimajibhai Rathod,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3685,JASDAN,IND,0,5th Pass,9201000,350000,8851000,72,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dineshbhai Ramdasbhai Borse,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4156,UDHNA,IND,0,10th Pass,1476942,0,1476942,164,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dineshkumar Popatlal Chauhan,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5422,MANINAGAR,Yuva Sarkar,0,12th Pass,2689900,0,2689900,53,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Yuva Sarkar
Dipak Jivabhai Bhambhi,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3704,JAMNAGAR RURAL,IND,0,8th Pass,72231,0,72231,77,GEN,Jamnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dipakbhai Nathabhai Vaghela,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3516,KALAVAD (SC),IND,0,8th Pass,120000,0,120000,76,SC,Jamnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dipikaben Shaileshbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4092,BHARUCH,All India Hindustan Congress Party,0,Graduate,9291000,3470000,5821000,153,GEN,Bharuch,Central Gujarat,true,true,false,Female,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Divan Mahedisha Karimsha,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5076,GODHRA,IND,0,10th Pass,899000,500000,399000,126,GEN,Panchmahal,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Diwan Sadikbhai Amishabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4134,SURAT EAST,IND,0,5th Pass,110500,0,110500,159,GEN,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dobariya Hareshbhai Karamshibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3933,VISAVADAR,All India Hindustan Congress Party,1,10th Pass,560000,0,560000,87,GEN,Junagarh,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Dodiya Ramdevsinh Hemantsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4594,KARANJ,IND,0,8th Pass,7389031,2318014,5071017,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Donga Mitulkumar Himatlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4241,RAJKOT EAST,INC,0,Post Graduate,34398891,3462752,30936139,68,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dr. Degda Jayeshbhai Somabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4337,RAJKOT RURAL (SC),IND,0,Graduate Professional,257413,0,257413,71,SC,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dr. Jitubhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5677,SABARMATI,INC,0,Post Graduate,105533277,31209826,74323451,55,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dr. Tejshriben Dilipkumar Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5259,VIRAMGAM,BJP,0,Post Graduate,111583012,4143437,107439575,39,GEN,Ahmedabad,Central Gujarat,true,true,false,Female,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=5259&id2=555,111583012,99580177,12002835,12%,Party in last election was INC,Bharatiya Janata Party
Dr.Bharat Khodabhai Boghara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3682,JASDAN,BJP,0,Graduate Professional,159819059,23206618,136612441,72,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dr.Thakor Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5730,VADODARA CITY (SC),AAP,0,Post Graduate,22724091,3833230,18890861,141,SC,Vadodara,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Dr.Vishnu Zula,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5584,RADHANPUR,IND,0,Post Graduate,11907429,0,11907429,16,GEN,Patan,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dudhat Pratapbhai Bhupatbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4764,SAVARKUNDLA,INC,0,10th Pass,97434650,39229404,58205246,97,GEN,Amreli,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dungariya Bhanjibhai Myajarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4349,GANDHIDHAM (SC),Bahujan Mukti Party,0,10th Pass,1449267,245000,1204267,5,SC,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Faldu Ranchhodbhai Chanabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3926,JAMNAGAR SOUTH,BJP,0,10th Pass,14382689,2750000,11632689,79,GEN,Jamnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Faljibhai Punjabhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5604,IDAR (SC),IND,0,5th Pass,61000,0,61000,28,SC,Sabarkantha,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Fatesangbhai Raysangbhai Gohil,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4550,VAGRA,IND,0,Graduate,11018000,2900000,8118000,151,GEN,Bharuch,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Foshi Shivrambhai Maganbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4402,PALANPUR,NCP,0,8th Pass,9752000,0,9752000,12,GEN,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Gada Babulal Meghaji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4353,RAPAR,NCP,0,8th Pass,17660000,0,17660000,6,GEN,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Gadhavi Lalabhai Gangdasbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4447,SHEHRA,SHS,4,12th Pass,479000,0,479000,124,GEN,Panchmahal,Central Gujarat,false,true,true,Male,NA,NA,NA,NA,NA,NA,Shivsena
Gadhavi Pravinbhai Mulubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4507,PALITANA,Gujarat Jan Chetna Party,2,12th Pass,25403785,20382591,5021194,102,GEN,Bhavnagar,Saurashtra,true,true,true,Male,NA,NA,NA,NA,NA,NA,Gujarat Jan Chetna Party
Gadhavi Rambhai Dhanrajbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3570,MANDVI,IND,1,Literate,241506,0,241506,2,GEN,Kachchh,Kutch,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gadhethariya Bhikhubhai Chhaganbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4575,KAMREJ,IND,0,5th Pass,2566500,0,2566500,158,GEN,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gadhiya Dharmendrabhai Shivlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3662,MORBI,All India Hindustan Congress Party,0,Others,2300000,0,2300000,65,GEN,Morbi,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Gadhiya Shardaben Ravjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3590,MANAVADAR,Bharatiya National Janta Dal,0,10th Pass,3200000,0,3200000,85,GEN,Junagarh,Saurashtra,false,false,false,Female,NA,NA,NA,NA,NA,NA,Bharatiya National Janta Dal
Gagajibhai Polabhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3794,GADHADA (SC),IND,0,Literate,6375000,0,6375000,106,SC,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gajan Abbas Umar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4683,KHAMBHALIA,NCP,0,Illiterate,30000,0,30000,81,GEN,Devbhumi Dwarka,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Gajendrasinh Harisinh Raj,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5629,ANKLAV,All India Hindustan Congress Party,0,10th Pass,12585197,1465000,11120197,110,GEN,Anand,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Gajera Dhrubhai Haribhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4142,VARACHHA ROAD,INC,0,8th Pass,145217000,4569000,140648000,161,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Gajjar Nilesh Rameshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5317,VEJALPUR,Vishva Hindustani Sangathan,0,10th Pass,24095,0,24095,42,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Vishva Hindustani Sangathan
Galsar Nilabhai Hemabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5509,THARAD,BSP,1,12th Pass,765659,42500,723159,8,GEN,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Gameti Hemantbhai Dhanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4955,BHILODA (ST),All India Hindustan Congress Party,0,12th Pass,30787,0,30787,30,ST,Arvalli,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Gami Rudiben Babubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3490,RAPAR,IND,0,5th Pass,870000,0,870000,6,GEN,Kachchh,Kutch,false,false,false,Female,NA,NA,NA,NA,NA,NA,Independent
Gamit Bipinbhai Govindbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3958,VYARA (ST),IND,0,8th Pass,10000,0,10000,171,ST,Tapi,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gamit Kantilalbhai Reshmabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3626,NIZAR (ST),BJP,0,10th Pass,10632103,0,10632103,172,ST,Tapi,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3626&id2=1066,10632103,4705264,5926839,126%,PAN is Different,Bharatiya Janata Party
Gamit Kaushikbhai Virendrabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3962,VYARA (ST),Sardar Vallabhbhai Patel Party,0,8th Pass,411000,204700,206300,171,ST,Tapi,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Sardar Vallabhbhai Patel Party
Gamit Manharbhai Lakhabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4195,MAHUVA (ST),JD(U),0,Post Graduate,5241000,0,5241000,170,ST,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Gamit Movalyabhai Nopariyabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3964,NIZAR (ST),BSP,0,8th Pass,1520000,0,1520000,172,ST,Tapi,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Gamit Punabhai Dhedabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3625,VYARA (ST),INC,0,5th Pass,6529633,1094986,5434647,171,ST,Tapi,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3625&id2=421,6529633,4636234,1893399,41%,NA,Indian National Congress
Gamit Sandipbhai Mohanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3963,VYARA (ST),All India Hindustan Congress Party,0,Graduate,3162000,0,3162000,171,ST,Tapi,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Gamit Sunilbhai Ratanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3966,NIZAR (ST),INC,0,Graduate,4503707,1502406,3001301,172,ST,Tapi,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Gandh Ismail Jumabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3538,JAMNAGAR RURAL,IND,1,5th Pass,250000,0,250000,77,GEN,Jamnagar,Saurashtra,false,false,true,Male,NA,NA,NA,NA,NA,NA,Independent
Gandhar Hanifbhai Harunbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4675,KHAMBHALIA,IND,0,Literate,472000,0,472000,81,GEN,Devbhumi Dwarka,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gandhi Vipulbhai Govindbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5738,MAHESANA,IND,0,12th Pass,141000,0,141000,25,GEN,Mahesana,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ganpatbhai Govindbhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4254,LIMBDI,IND,0,8th Pass,30000,0,30000,61,GEN,Surendranagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ganpatsinh Vestabhai Vasava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3581,MANGROL (ST),BJP,0,Graduate,31124752,7011546,24113206,156,ST,Surat,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3581&id2=989,31124752,6015703,25109049,417%,NA,Bharatiya Janata Party
Ganvit Jayendrabhai Laxmanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4247,KAPRADA (ST),Manvadhikar National Party,0,Graduate,9305000,0,9305000,181,ST,Valsad,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Manvadhikar National Party
Gauswami Lalgiri Khengargiri,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5579,RADHANPUR,IND,0,12th Pass,1412000,0,1412000,16,GEN,Patan,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gautambhai Mangabhai Vaghela,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4643,KALAVAD (SC),IND,0,8th Pass,615000,0,615000,76,SC,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gautambhai Ravjibhai Chauhan,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4442,MEHMEDABAD,INC,0,Post Graduate,12217882,728538,11489344,117,GEN,Kheda,Central Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4442&id2=1781,12217882,9108352,3109530,34%,PAN is Different,Indian National Congress
Gavit Mangalbhai Gangajibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3854,DANGS (ST),INC,3,Others,9355116,1085584,8269532,173,ST,Dangs,South Gujarat,true,true,true,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3854&id2=1364,9355116,5683000,3672116,65%,NA,Indian National Congress
Ghanchi Mo.Irshad Mohammad Aiyub,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4810,BAPUNAGAR,Indian National League,0,8th Pass,80000,0,80000,49,GEN,Ahmedabad,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Indian National League
Ghanshyambhai Chhaganbhai Sarvaiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3487,KARANJ,Yuva Sarkar,0,10th Pass,45000,0,45000,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Yuva Sarkar
Ghanshyambhai Ghughabhai Dharajiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4008,BOTAD,NCP,0,12th Pass,106000,0,106000,107,GEN,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Ghoghari Pravinbhai Manjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3909,KARANJ,BJP,0,12th Pass,53432107,41744408,11687699,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Giri Ramchandra Vaijnath,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5726,KALOL,BSP,0,12th Pass,3413000,100000,3313000,38,GEN,Gandhinagar,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Girishbhai Muljibhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3497,KHAMBHALIA,IND,0,10th Pass,590180,462240,127940,81,GEN,Devbhumi Dwarka,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Girishbhai Vallabhbhai Maraviya (Patel),http://myneta.info/Gujarat2017/candidate.php?candidate_id=4300,RAJKOT SOUTH,AAP,0,10th Pass,3676887,243800,3433087,70,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Gogara Dipakbhai Gandubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3666,MORBI,SHS,0,8th Pass,4423000,0,4423000,65,GEN,Morbi,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Gohel Harshadbhai Ishvarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5645,PETLAD,BSP,0,12th Pass,230000,0,230000,113,GEN,Anand,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Gohel Harshadkumar Devjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5023,MEHMEDABAD,BSP,0,Graduate,241260,121000,120260,117,GEN,Kheda,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Gohel Harun Ali,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4719,SOMNATH,IND,0,5th Pass,306000,0,306000,90,GEN,Gir Somnath,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gohel Madhubhai Arjanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4327,RAJKOT EAST,BSP,1,5th Pass,619799,72800,546999,68,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Gohel Muljibhai Naranbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3549,SOMNATH,IND,0,5th Pass,2280000,0,2280000,90,GEN,Gir Somnath,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Gohel Ronakbhai Prakashbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4823,MANINAGAR,Yuva Jan Jagriti Party,0,12th Pass,211758,57000,154758,53,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Yuva Jan Jagriti Party
Gohel Thakorsinh Takhatsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5646,PETLAD,IND,0,Graduate Professional,1238472,0,1238472,113,GEN,Anand,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
