candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Girdhari Lal,http://myneta.info/hp2012/candidate.php?candidate_id=22,DARANG,IND,0,Post Graduate,4008000,280000,3728000,30,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Girdhari Singh,http://myneta.info/hp2012/candidate.php?candidate_id=135,JAISINGHPUR (SC),IND,0,10th Pass,2595000,0,2595000,13,SC,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Govind Ram,http://myneta.info/hp2012/candidate.php?candidate_id=411,ARKI,BJP,0,10th Pass,4660010,2145916,2514094,50,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=411&id2=3,4660010,6566200,-1906190,-29%,PAN is Different,Bharatiya Janata Party
Govind Singh,http://myneta.info/hp2012/candidate.php?candidate_id=517,MANALI,BJP,0,Graduate,18607242,8774357,9832885,22,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=517&id2=129,18607242,3418409,15188833,444%,PAN is Different,Bharatiya Janata Party
Gulab Singh,http://myneta.info/hp2012/candidate.php?candidate_id=69,JOGINDERNAGAR,BJP,0,Graduate Professional,13846128,605092,13241036,31,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=69&id2=57,13846128,4979984,8866144,178%,PAN is Different,Bharatiya Janata Party
Gulshan Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=439,DHARAMSHALA,NCP,0,10th Pass,2890000,170000,2720000,18,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Gurbux Rai Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=551,GAGRET,BSP,0,10th Pass,21030565,3835000,17195565,42,GEN,UNA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Gurdass,http://myneta.info/hp2012/candidate.php?candidate_id=459,LAHAUL AND SPITI (ST),LJP,0,10th Pass,4510000,0,4510000,21,ST,LAHAUL & SPITI,GREATER HIMALAYAS,false,true,false,Male,NA,NA,NA,NA,NA,NA,Lok Janshakti Party
Gurnam Singh,http://myneta.info/hp2012/candidate.php?candidate_id=93,UNA,CPM,0,Graduate,2600000,0,2600000,44,GEN,UNA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Gurnam Singh,http://myneta.info/hp2012/candidate.php?candidate_id=335,NALAGARH,SP,0,8th Pass,95500,50000,45500,51,GEN,SOLAN,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Gurubaxa,http://myneta.info/hp2012/candidate.php?candidate_id=332,NALAGARH,LJP,0,10th Pass,5146300,1550000,3596300,51,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Lok Janshakti Party
Gurudass Ram,http://myneta.info/hp2012/candidate.php?candidate_id=530,ARKI,BSP,0,10th Pass,5635000,950000,4685000,50,GEN,SOLAN,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Hans Raj,http://myneta.info/hp2012/candidate.php?candidate_id=222,CHURAH (SC),BJP,1,Post Graduate,700000,0,700000,1,SC,CHAMBA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Hardaya Ram,http://myneta.info/hp2012/candidate.php?candidate_id=88,SRI RENUKAJI (SC),BJP,0,Graduate,7735000,2000000,5735000,57,SC,SIRMOUR,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=hpbye&id1=88&id2=3,7735000,4963775,2771225,56%,Age Difference=1,Bharatiya Janata Party
Hari Cahnd,http://myneta.info/hp2012/candidate.php?candidate_id=344,CHOPAL,BSP,0,Graduate,300000,0,300000,60,GEN,SHIMLA,SHIMLA REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Hari Dass,http://myneta.info/hp2012/candidate.php?candidate_id=82,DHARAMPUR,BSP,0,Graduate,11710000,0,11710000,32,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Hari Om,http://myneta.info/hp2012/candidate.php?candidate_id=576,DEHRA,BSP,0,Graduate Professional,4905000,700000,4205000,10,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Hari Ram Shastri,http://myneta.info/hp2012/candidate.php?candidate_id=19,SHILLAI,CPM,0,12th Pass,1320000,1000000,320000,59,GEN,SIRMOUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Harish,http://myneta.info/hp2012/candidate.php?candidate_id=53,SHIMLA,INC,1,Graduate,32857708,500000,32357708,63,GEN,SHIMLA,SHIMLA REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Harish Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=71,MANDI,HLP,0,Post Graduate,13954148,0,13954148,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Harmesh Chand,http://myneta.info/hp2012/candidate.php?candidate_id=320,CHINTPURNI (SC),SHS,0,8th Pass,571693,78000,493693,41,SC,UNA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Harpal Singh Jaswal,http://myneta.info/hp2012/candidate.php?candidate_id=107,DEHRA,IND,0,12th Pass,3517000,0,3517000,10,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Harshwardan,http://myneta.info/hp2012/candidate.php?candidate_id=79,SHILLAI,INC,0,Graduate Professional,7944072,1230623,6713449,59,GEN,SIRMOUR,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=79&id2=75,7944072,16372924,-8428852,-51%,NA,Indian National Congress
Hem Singh,http://myneta.info/hp2012/candidate.php?candidate_id=579,MANDI,IND,0,10th Pass,3266000,110000,3156000,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Het Singh Verma,http://myneta.info/hp2012/candidate.php?candidate_id=16,JOGINDERNAGAR,BSP,0,12th Pass,6547000,435000,6112000,31,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Hira Lal,http://myneta.info/hp2012/candidate.php?candidate_id=21,KARSOG (SC),BJP,0,12th Pass,1987000,1771371,215629,26,SC,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Hira Nand Kashyap,http://myneta.info/hp2012/candidate.php?candidate_id=230,SOLAN (SC),IND,0,Post Graduate,15893283,627605,15265678,53,SC,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Hoshiar Singh,http://myneta.info/hp2012/candidate.php?candidate_id=500,SRI NAINA DEVIJI,IND,0,Graduate Professional,4353741,0,4353741,49,GEN,BILASPUR,SHIVALIK REGION,true,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Inder Dutt Lakhanpal,http://myneta.info/hp2012/candidate.php?candidate_id=248,BARSAR,INC,0,Graduate,3852250,702000,3150250,39,GEN,HAMIRPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Inder Singh,http://myneta.info/hp2012/candidate.php?candidate_id=96,SARKAGHAT,BJP,0,Post Graduate,6988519,551136,6437383,35,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Inder Singh,http://myneta.info/hp2012/candidate.php?candidate_id=13,BALH (SC),BJP,0,10th Pass,3826817,157000,3669817,34,SC,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Ishwar Dass,http://myneta.info/hp2012/candidate.php?candidate_id=194,ANNI (SC),IND,0,10th Pass,10133891,370969,9762922,25,SC,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ishwar Dass Dhiman,http://myneta.info/hp2012/candidate.php?candidate_id=496,BHORANJ (SC),BJP,0,Post Graduate,11601980,283667,11318313,36,SC,HAMIRPUR,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=496&id2=113,11601980,4279916,7322064,171%,NA,Bharatiya Janata Party
Ishwar Rohal,http://myneta.info/hp2012/candidate.php?candidate_id=138,SHIMLA RURAL,BJP,0,Graduate,26030931,8950000,17080931,64,GEN,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Jagat Singh,http://myneta.info/hp2012/candidate.php?candidate_id=215,KINNAUR (ST),INC,0,Graduate Professional,18755000,4200000,14555000,68,ST,KINNAUR,GREATER HIMALAYAS,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Jagdish Bisht,http://myneta.info/hp2012/candidate.php?candidate_id=203,JOGINDERNAGAR,NCP,0,Graduate,20640000,435000,20205000,31,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Jagdish Chand,http://myneta.info/hp2012/candidate.php?candidate_id=184,DHARAMSHALA,CPM,0,5th Pass,1566000,211000,1355000,18,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Jagdish Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=465,SERAJ,CPM,0,Post Graduate,695000,0,695000,29,GEN,MANDI,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Jagdish Kumar Chandel,http://myneta.info/hp2012/candidate.php?candidate_id=212,KASUMPTI,SP,0,10th Pass,6290000,0,6290000,62,GEN,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Jagjiwan Paul,http://myneta.info/hp2012/candidate.php?candidate_id=181,SULLAH,INC,0,Graduate Professional,2684614,280000,2404614,14,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Jai Ram Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=31,SERAJ,BJP,0,Graduate,14190820,2523908,11666912,29,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=31&id2=21,14190820,3271000,10919820,334%,NA,Bharatiya Janata Party
Jai Singh Joshi,http://myneta.info/hp2012/candidate.php?candidate_id=193,ANNI (SC),BSP,0,10th Pass,8130000,100000,8030000,25,SC,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Janaki Ram Chouhan,http://myneta.info/hp2012/candidate.php?candidate_id=341,KASAULI (SC),NCP,0,12th Pass,1300000,0,1300000,54,SC,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Jawahar Lal,http://myneta.info/hp2012/candidate.php?candidate_id=67,DARANG,BJP,0,8th Pass,21354720,227153,21127567,30,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Jeet Ram,http://myneta.info/hp2012/candidate.php?candidate_id=29,MANALI,BSP,0,12th Pass,1455000,0,1455000,22,GEN,KULLU,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Jia Lal,http://myneta.info/hp2012/candidate.php?candidate_id=256,BHARMOUR (ST),BJP,0,10th Pass,6598064,712073,5885991,2,ST,CHAMBA,BEAS RIVER REGION,true,false,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Jitender Chandel,http://myneta.info/hp2012/candidate.php?candidate_id=159,BILASPUR,IND,1,12th Pass,1161000,1050000,111000,48,GEN,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Jitender Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=509,JAISINGHPUR (SC),SP,0,12th Pass,724840,0,724840,13,SC,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Jitender Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=206,GHUMARWIN,BSP,0,10th Pass,241000,0,241000,47,GEN,BILASPUR,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Jogo Ram,http://myneta.info/hp2012/candidate.php?candidate_id=162,JAISINGHPUR (SC),BSP,0,10th Pass,1137412,0,1137412,13,SC,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
K.D. Lakhanpal,http://myneta.info/hp2012/candidate.php?candidate_id=326,BILASPUR,IND,0,Doctorate,5252000,950000,4302000,48,GEN,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Kailash Chand,http://myneta.info/hp2012/candidate.php?candidate_id=217,KINNAUR (ST),BSP,0,Graduate,2751500,660386,2091114,68,ST,KINNAUR,GREATER HIMALAYAS,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Kalu Ram,http://myneta.info/hp2012/candidate.php?candidate_id=262,BHATTIYAT,BSP,0,10th Pass,788000,15000,773000,5,GEN,CHAMBA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Kamal Dutt,http://myneta.info/hp2012/candidate.php?candidate_id=92,UNA,BSP,0,Graduate,738000,400000,338000,44,GEN,UNA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Kamal Kishore,http://myneta.info/hp2012/candidate.php?candidate_id=525,MANDI,AITC,0,Graduate,940248,100000,840248,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Kamal Kishore,http://myneta.info/hp2012/candidate.php?candidate_id=291,INDORA (SC),INC,0,Graduate Professional,4712572,100000,4612572,7,SC,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Kamal Patiyal,http://myneta.info/hp2012/candidate.php?candidate_id=444,DHARAMSHALA,IND,0,8th Pass,183425000,13100000,170325000,18,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Kamar Singh,http://myneta.info/hp2012/candidate.php?candidate_id=478,SARKAGHAT,HLP,0,Post Graduate,15682717,100000,15582717,35,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Kapil Dev,http://myneta.info/hp2012/candidate.php?candidate_id=68,DARANG,HLP,1,10th Pass,14869281,1817000,13052281,30,GEN,MANDI,BEAS RIVER REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Karam Dass,http://myneta.info/hp2012/candidate.php?candidate_id=374,KASAULI (SC),CPM,0,8th Pass,753290,0,753290,54,SC,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Karam Dev Dharmani,http://myneta.info/hp2012/candidate.php?candidate_id=18,GHUMARWIN,HLP,0,Graduate Professional,3890564,600818,3289746,47,GEN,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Karan Singh,http://myneta.info/hp2012/candidate.php?candidate_id=379,BANJAR,INC,0,Graduate,131273412,4960000,126313412,24,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Kashmir Singh,http://myneta.info/hp2012/candidate.php?candidate_id=32,JHANDUTA (SC),HLP,0,12th Pass,1139500,120000,1019500,46,SC,BILASPUR,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Kashmir Singh,http://myneta.info/hp2012/candidate.php?candidate_id=97,SARKAGHAT,BSP,0,10th Pass,4448000,0,4448000,35,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Kashmir Singh,http://myneta.info/hp2012/candidate.php?candidate_id=207,GHUMARWIN,IND,0,10th Pass,3160000,500000,2660000,47,GEN,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Kaul Singh,http://myneta.info/hp2012/candidate.php?candidate_id=474,DARANG,INC,0,Graduate Professional,35456640,1462221,33994419,30,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=474&id2=29,35456640,14915000,20541640,138%,"PAN is Different    bad_scan for movable asset in Himachal 2007, bad_scan for immovable asset in Himachal 2007.",Indian National Congress
Kedar Singh,http://myneta.info/hp2012/candidate.php?candidate_id=278,SHILLAI,NCP,1,Post Graduate,822000,752000,70000,59,GEN,SIRMOUR,SHIVALIK REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Khem Raj,http://myneta.info/hp2012/candidate.php?candidate_id=200,NACHAN (SC),HLP,0,10th Pass,1691500,450000,1241500,28,SC,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Khimi Ram,http://myneta.info/hp2012/candidate.php?candidate_id=380,BANJAR,BJP,0,Graduate Professional,72663071,0,72663071,24,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=380&id2=13,72663071,46603000,26060071,56%,PAN is Different,Bharatiya Janata Party
Khub Ram,http://myneta.info/hp2012/candidate.php?candidate_id=26,ANNI (SC),INC,0,Graduate,6017765,460999,5556766,25,SC,KULLU,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Khushi Ram Balnatha,http://myneta.info/hp2012/candidate.php?candidate_id=214,KASUMPTI,HLP,0,Graduate Professional,7136000,2800000,4336000,62,GEN,SHIMLA,SHIMLA REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=214&id2=337,7136000,8404249,-1268249,-15%,Age Difference=8 PAN was missing last time Party in last election was BJP,Himachal Lokhit Party
Kirnesh Jung,http://myneta.info/hp2012/candidate.php?candidate_id=350,PAONTA SAHIB,IND,1,10th Pass,50311813,2331000,47980813,58,GEN,SIRMOUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Kishan Chand,http://myneta.info/hp2012/candidate.php?candidate_id=223,CHURAH (SC),BSP,0,10th Pass,300560,100000,200560,1,SC,CHAMBA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Kishan Chand,http://myneta.info/hp2012/candidate.php?candidate_id=180,SULLAH,SP,0,Post Graduate,258000,0,258000,14,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Kishan Kapoor,http://myneta.info/hp2012/candidate.php?candidate_id=182,DHARAMSHALA,BJP,1,12th Pass,30474502,2077480,28397022,18,GEN,KANGRA,BEAS RIVER REGION,true,true,true,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=182&id2=33,30474502,11505623,18968879,165%,PAN is Different,Bharatiya Janata Party
Kishor Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=7,SARKAGHAT,IND,0,Graduate,5547941,400000,5147941,35,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Kishore Lal,http://myneta.info/hp2012/candidate.php?candidate_id=460,ANNI (SC),BJP,0,Post Graduate,10860000,1104434,9755566,25,SC,KULLU,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=460&id2=1,10860000,614000,10246000,1669%,PAN was missing last time,Bharatiya Janata Party
Kishori Lal,http://myneta.info/hp2012/candidate.php?candidate_id=466,BAIJNATH (SC),INC,0,10th Pass,9879869,0,9879869,20,SC,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Kishori Lal,http://myneta.info/hp2012/candidate.php?candidate_id=369,BHARMOUR (ST),BSP,0,8th Pass,260409,0,260409,2,ST,CHAMBA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Krishan Gopal,http://myneta.info/hp2012/candidate.php?candidate_id=550,GAGRET,HiSP,0,Others,25215000,280000,24935000,42,GEN,UNA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Swabhiman Party
Krishan Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=102,SRI NAINA DEVIJI,CPI,1,Graduate Professional,8878000,0,8878000,49,GEN,BILASPUR,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India
Krishan Lal Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=331,NALAGARH,BJP,0,Graduate Professional,15991243,512500,15478743,51,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
