candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
Dasu Reddy R.,http://myneta.info/ap09/candidate.php?candidate_id=1503,LAL BAHADUR NAGAR,IND,0,Graduate,45000,0,45000,49,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Dayakar Reddy K.,http://myneta.info/ap09/candidate.php?candidate_id=1600,UPPAL,IND,0,10th Pass,6824000,500000,6324000,47,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Dayanand.B,http://myneta.info/ap09/candidate.php?candidate_id=253,NIZAMABAD (URBAN),IND,0,Literate,12500,0,12500,17,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Deekonda Raja Narsaiah,http://myneta.info/ap09/candidate.php?candidate_id=762,KOTHAGUDEM,IND,0,10th Pass,332500,1395,331105,117,GEN,KHAMMAM,TELANGANA,,TRUE,FALSE,Male
Degala Elesha,http://myneta.info/ap09/candidate.php?candidate_id=3073,MACHERLA,IND,0,Not Given,0,0,0,220,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Deva Kashi Vishwanath,http://myneta.info/ap09/candidate.php?candidate_id=415,KOLLAPUR,IND,0,Post Graduate,2651000,935000,1716000,85,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
Devadanareddy Sathi,http://myneta.info/ap09/candidate.php?candidate_id=2691,ANAPARTHY,IND,0,8th Pass,352900,19000,333900,159,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Devala Venkataswamy,http://myneta.info/ap09/candidate.php?candidate_id=1927,VENKATAGIRI,IND,0,Not Given,10000,0,10000,241,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Devamani Yepuri,http://myneta.info/ap09/candidate.php?candidate_id=2490,CHIRALA,IND,0,10th Pass,629000,0,629000,225,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Devarajulu,http://myneta.info/ap09/candidate.php?candidate_id=2249,GANGADHARA NELLORE(SC),IND,0,10th Pass,320000,0,320000,290,SC,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Devarakonda Madhu,http://myneta.info/ap09/candidate.php?candidate_id=2437,YERRAGONDAPALEM(SC),IND,0,Graduate,10000,0,10000,221,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Devarapalli Anjaneya Vara Prasada Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2525,ONGOLE,IND,0,10th Pass,2836000,0,2836000,227,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Devarapalli Ranga Rao,http://myneta.info/ap09/candidate.php?candidate_id=2491,CHIRALA,IND,0,8th Pass,10000,0,10000,225,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Devarapalli Venkata Seshagiri Rao,http://myneta.info/ap09/candidate.php?candidate_id=2558,KONDAPI (SC),IND,0,10th Pass,100000,0,100000,229,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Devarapalli Venu Gopal Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1852,ATMAKUR,IND,0,Not Given,0,0,0,234,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Devari Rajeshekar,http://myneta.info/ap09/candidate.php?candidate_id=321,MAKTHAL,IND,0,Graduate,7390000,4150000,3240000,77,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
Devineni Prakash,http://myneta.info/ap09/candidate.php?candidate_id=1956,URAVAKONDA,IND,0,Graduate Professional,0,0,0,268,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Devu Venkata Raju,http://myneta.info/ap09/candidate.php?candidate_id=2794,MANDAPETA,IND,0,10th Pass,1660000,60160,1599840,167,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Dhanavath Srinivas Naik,http://myneta.info/ap09/candidate.php?candidate_id=440,NAGARJUNA SAGAR,IND,0,10th Pass,261000,0,261000,87,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Dharavath Chandu,http://myneta.info/ap09/candidate.php?candidate_id=132,PINAPAKA (ST),IND,0,Graduate,2189500,40000,2149500,110,ST,KHAMMAM,TELANGANA,,TRUE,FALSE,Male
Dhatraku Chandulal Patel,http://myneta.info/ap09/candidate.php?candidate_id=836,AMBERPET,IND,0,10th Pass,6140000,0,6140000,59,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Digumarthy Narsimha Murthy,http://myneta.info/ap09/candidate.php?candidate_id=2758,RAZOLE (SC),IND,0,Not Given,130000,0,130000,164,SC,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Dileep Raja Donepudi,http://myneta.info/ap09/candidate.php?candidate_id=2900,VEMURU (SC),IND,0,Post Graduate,210000,0,210000,208,SC,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Dileep Raja Donepudi,http://myneta.info/ap09/candidate.php?candidate_id=2915,REPALLE,IND,0,Graduate,210000,0,210000,209,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Doki Ravinder,http://myneta.info/ap09/candidate.php?candidate_id=1369,HUSNABAD,IND,0,10th Pass,17500,0,17500,32,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Donepudi Sandeep Raja,http://myneta.info/ap09/candidate.php?candidate_id=2934,TENALI,IND,0,Post Graduate,0,0,0,210,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Donthiri Sridhar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=568,ALAIR,IND,0,Graduate Professional,1940000,681468,1258532,97,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Dr Sayyed Arif Hussain,http://myneta.info/ap09/candidate.php?candidate_id=1293,KARIMNAGAR,IND,0,Graduate,0,0,0,26,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Dr. B. V. Chary,http://myneta.info/ap09/candidate.php?candidate_id=1597,UPPAL,IND,0,12th Pass,5000000,1150000,3850000,47,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Dr. Bendi narendra,http://myneta.info/ap09/candidate.php?candidate_id=47,AMADALAVALASA,IND,0,Graduate Professional,423900,0,423900,125,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Dr.H.Rukmanthaiah,http://myneta.info/ap09/candidate.php?candidate_id=368,ALAMPUR (SC),IND,0,Not Given,100000,0,100000,80,SC,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Dr.M.Neelakanteshwar,http://myneta.info/ap09/candidate.php?candidate_id=185,MANCHERIAL,IND,0,Graduate,6957866,1500000,5457866,4,GEN,ADILABAD,TELANGANA,,TRUE,FALSE,Female
Dubbula Venkaiah,http://myneta.info/ap09/candidate.php?candidate_id=157,SIRPUR,IND,0,Literate,578000,0,578000,1,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Dulla Veerraju,http://myneta.info/ap09/candidate.php?candidate_id=2633,PRATHIPADU,IND,0,5th Pass,47000,136000,-89000,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Durga Prasad Gaddipati,http://myneta.info/ap09/candidate.php?candidate_id=2884,PONNUR,IND,0,12th Pass,342000,0,342000,207,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Duthurthi Namo Narayana,http://myneta.info/ap09/candidate.php?candidate_id=2649,PITHAPURAM,IND,0,Not Given,56000,0,56000,156,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Dwaraka Bai Boddu,http://myneta.info/ap09/candidate.php?candidate_id=2974,GUNTUR WEST,IND,0,Graduate,6625605,1213972,5411633,213,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Female
E. Satyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=38,NAMPALLI,IND,0,Not Given,0,0,0,63,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Edara Chandra Mouli,http://myneta.info/ap09/candidate.php?candidate_id=2518,ONGOLE,IND,0,12th Pass,8974,0,8974,227,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Eduru Narasimha Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2452,DARSI,IND,0,Graduate Professional,900750,0,900750,222,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Eeshwaranna Telugu,http://myneta.info/ap09/candidate.php?candidate_id=279,MAHBUBNAGAR,IND,0,Graduate,36849000,0,36849000,74,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
Ellandula Shoban Babu,http://myneta.info/ap09/candidate.php?candidate_id=674,WARDHANAPET (SC),IND,0,Not Given,0,0,0,107,SC,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Elugu Sudhakar,http://myneta.info/ap09/candidate.php?candidate_id=645,WARANGAL WEST,IND,0,Graduate,2190000,230000,1960000,105,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Enugu Prabhakar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1898,SARVEPALLI,IND,0,10th Pass,0,0,0,238,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Enumula Muralidhara Reddy,http://myneta.info/ap09/candidate.php?candidate_id=3069,MACHERLA,IND,0,Graduate,2260000,1253500,1006500,220,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Ermiya Sangala,http://myneta.info/ap09/candidate.php?candidate_id=673,WARDHANAPET (SC),IND,0,12th Pass,1500000,0,1500000,107,SC,WARANGAL,TELANGANA,,FALSE,FALSE,Female
Errolla Sailu,http://myneta.info/ap09/candidate.php?candidate_id=870,JUKKAL (SC),IND,0,Not Given,0,0,0,13,SC,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
ERUKU PITCHAIAH,http://myneta.info/ap09/candidate.php?candidate_id=465,HUZURNAGAR,IND,1,10th Pass,189500,25000,164500,89,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Eswararao Potnuru,http://myneta.info/ap09/candidate.php?candidate_id=1687,SRUNGAVARAPUKOTA,IND,0,Graduate,85000,0,85000,138,GEN,VIZIANAGARAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Etti Aswapathi,http://myneta.info/ap09/candidate.php?candidate_id=87,BHADRACHELAM (ST),IND,0,Graduate,2608135,170000,2438135,119,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Fasiuddin,http://myneta.info/ap09/candidate.php?candidate_id=1560,RAJENDRANAGAR,IND,0,10th Pass,0,0,0,51,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
G Krishnns Rao,http://myneta.info/ap09/candidate.php?candidate_id=646,WARANGAL WEST,IND,0,Post Graduate,274500,0,274500,105,GEN,WARANGAL,TELANGANA,,TRUE,FALSE,Male
G Rajan,http://myneta.info/ap09/candidate.php?candidate_id=647,WARANGAL WEST,IND,0,Graduate,5024531,13900,5010631,105,GEN,WARANGAL,TELANGANA,,TRUE,FALSE,Male
G Swami Setti,http://myneta.info/ap09/candidate.php?candidate_id=1129,ARAKU VALLEY (ST),IND,0,5th Pass,3870000,500000,3370000,147,ST,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
"G, Ravinder Reddy",http://myneta.info/ap09/candidate.php?candidate_id=310,DEVARKADRA,IND,0,Not Given,15000,0,15000,76,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
G. Anjaiah,http://myneta.info/ap09/candidate.php?candidate_id=1736,ZAHIRABAD (SC),IND,0,10th Pass,0,0,0,38,SC,MEDAK,TELANGANA,,FALSE,FALSE,Male
G. Kesava Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2030,RAPTADU,IND,0,Graduate,1200000,50000,1150000,274,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
G. LAKSHMI NARAYANA,http://myneta.info/ap09/candidate.php?candidate_id=958,SANATH NAGAR,IND,0,10th Pass,15695000,0,15695000,62,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
G. Lalitha,http://myneta.info/ap09/candidate.php?candidate_id=2012,ANANTAPUR URBAN,IND,0,Graduate,691,0,691,272,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Female
G. Laxminarsamma,http://myneta.info/ap09/candidate.php?candidate_id=1330,SIRCILLA,IND,0,Others,280000,0,280000,29,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Female
G. Pothanna,http://myneta.info/ap09/candidate.php?candidate_id=2033,RAPTADU,IND,0,Graduate,700000,0,700000,274,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
G. RANGA RAO,http://myneta.info/ap09/candidate.php?candidate_id=957,SANATH NAGAR,IND,0,Not Given,550000,0,550000,62,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
G. Rathan Kumar,http://myneta.info/ap09/candidate.php?candidate_id=442,NAGARJUNA SAGAR,IND,1,10th Pass,263750,639758,-376008,87,GEN,NALGONDA,TELANGANA,,TRUE,FALSE,Male
G. Ravi Babu,http://myneta.info/ap09/candidate.php?candidate_id=2060,HINDUPUR,IND,0,10th Pass,10000,0,10000,276,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
G. Srinivasulu,http://myneta.info/ap09/candidate.php?candidate_id=2070,PENUKONDA,IND,2,Graduate,2350000,75000,2275000,277,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
G. Sudhakar Chetty,http://myneta.info/ap09/candidate.php?candidate_id=2423,KUPPAM,IND,0,12th Pass,60000,0,60000,294,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
G. Suryanaryana,http://myneta.info/ap09/candidate.php?candidate_id=2104,DHARMAVARAM,IND,0,Not Given,360000,0,360000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
G. Vijaya Kumar,http://myneta.info/ap09/candidate.php?candidate_id=2305,KADAPA,IND,0,10th Pass,68125,0,68125,245,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
G.Bhujangam,http://myneta.info/ap09/candidate.php?candidate_id=1766,DUBBAKA,IND,0,12th Pass,1755000,0,1755000,41,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
G.Kishan Naik,http://myneta.info/ap09/candidate.php?candidate_id=1431,MEDCHAL,IND,0,10th Pass,168400,0,168400,43,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
G.Mallikarjun Rao,http://myneta.info/ap09/candidate.php?candidate_id=336,WANAPARTHY,IND,0,12th Pass,120000,0,120000,78,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
G.Sreerami Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2100,DHARMAVARAM,IND,0,Not Given,725000,0,725000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
G.V. Ramanarao,http://myneta.info/ap09/candidate.php?candidate_id=1667,NELLIMARLA,IND,0,Not Given,500000,0,500000,136,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gadda Yugender,http://myneta.info/ap09/candidate.php?candidate_id=1596,UPPAL,IND,0,10th Pass,25000,0,25000,47,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
GADDALA PRABHAKAR,http://myneta.info/ap09/candidate.php?candidate_id=1304,CHOPPADANDI (SC),IND,0,5th Pass,80000,0,80000,27,SC,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Gaddam Venkata Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2476,ADDANKI,IND,1,10th Pass,460000,0,460000,224,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gaddam Vikram Reddy,http://myneta.info/ap09/candidate.php?candidate_id=252,NIZAMABAD (URBAN),IND,0,Graduate,1058000,19500,1038500,17,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Gaddamada Narsimulu,http://myneta.info/ap09/candidate.php?candidate_id=1782,SANGAREDDY,IND,0,5th Pass,222000,0,222000,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Gaddapati Danaiah,http://myneta.info/ap09/candidate.php?candidate_id=536,NAKREKAL (SC),IND,1,Literate,331000,30000,301000,95,SC,NALGONDA,TELANGANA,,FALSE,FALSE,Male
GADE PRABHAKAR REDDY,http://myneta.info/ap09/candidate.php?candidate_id=468,HUZURNAGAR,IND,0,10th Pass,0,0,0,89,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Gadelavarthi Prabakara Rao,http://myneta.info/ap09/candidate.php?candidate_id=2898,VEMURU (SC),IND,0,Graduate Professional,2000,0,2000,208,SC,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Gadipudi Narasimha Rao,http://myneta.info/ap09/candidate.php?candidate_id=3019,NARASARAOPET,IND,0,8th Pass,1010000,0,1010000,216,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Gadipudi Srinivasa Babu,http://myneta.info/ap09/candidate.php?candidate_id=2475,ADDANKI,IND,0,8th Pass,935000,0,935000,224,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gadiraju Subbarama Raju,http://myneta.info/ap09/candidate.php?candidate_id=2199,TIRUPATI,IND,0,10th Pass,0,0,0,286,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Gadusu Arunkumar,http://myneta.info/ap09/candidate.php?candidate_id=414,KOLLAPUR,IND,0,12th Pass,500,0,500,85,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Gajabinkar Lakshmi bhai,http://myneta.info/ap09/candidate.php?candidate_id=1383,SIDDIPET,IND,0,8th Pass,90000,0,90000,33,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Female
GAJADHAR GAJJAU KOLARIYA,http://myneta.info/ap09/candidate.php?candidate_id=955,SANATH NAGAR,IND,0,5th Pass,165000,2060,162940,62,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Gande Obayya,http://myneta.info/ap09/candidate.php?candidate_id=3055,GURUZALA,IND,0,Not Given,0,0,0,219,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Gandhamaneni Narayanaswamy,http://myneta.info/ap09/candidate.php?candidate_id=2091,DHARMAVARAM,IND,0,Graduate,100000,0,100000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Gandra Rekha,http://myneta.info/ap09/candidate.php?candidate_id=1820,RAMAGUNDAM,IND,0,Graduate,180000,0,180000,23,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Female
Ganganam Sekhar Budaga jangam,http://myneta.info/ap09/candidate.php?candidate_id=363,ALAMPUR (SC),IND,0,Not Given,0,0,0,80,SC,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Gangapuram Chinna Yellaiah,http://myneta.info/ap09/candidate.php?candidate_id=295,JADCHERLA,IND,0,Literate,0,0,0,75,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
GANGARAPU THIRUPATHI,http://myneta.info/ap09/candidate.php?candidate_id=1355,HUZURABAD,IND,0,12th Pass,30000,0,30000,31,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
GANGISARAPU SHANKAR,http://myneta.info/ap09/candidate.php?candidate_id=111,PALAIR,IND,0,Literate,0,0,0,113,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Gantekampu Venkataiah,http://myneta.info/ap09/candidate.php?candidate_id=436,NAGARJUNA SAGAR,IND,0,Not Given,200000,22000,178000,87,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Garnepudi Sudhakar,http://myneta.info/ap09/candidate.php?candidate_id=2960,PRATHIPADU (SC),IND,0,8th Pass,150000,1200,148800,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Gedala Satyam,http://myneta.info/ap09/candidate.php?candidate_id=1666,NELLIMARLA,IND,0,Graduate Professional,353000,0,353000,136,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
GENJI SRINIVASA RAO,http://myneta.info/ap09/candidate.php?candidate_id=1149,ANAKAPALLE,IND,0,10th Pass,129000,0,129000,149,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Ghouse Lazam Adamsab Gari,http://myneta.info/ap09/candidate.php?candidate_id=2397,MYDUKUR,IND,0,Graduate,85000,0,85000,252,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Giribabu Lakavath,http://myneta.info/ap09/candidate.php?candidate_id=739,WYRA (ST),IND,0,Graduate,40500,65000,-24500,115,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Goda Anka Rao,http://myneta.info/ap09/candidate.php?candidate_id=3056,GURUZALA,IND,0,Not Given,0,0,0,219,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Golla Sekharbabu,http://myneta.info/ap09/candidate.php?candidate_id=2632,PRATHIPADU,IND,0,12th Pass,0,0,0,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Golla Subramanyam,http://myneta.info/ap09/candidate.php?candidate_id=1976,TADPATRI,IND,0,5th Pass,87200,0,87200,270,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Gonuguntal Mohan Naidu,http://myneta.info/ap09/candidate.php?candidate_id=2093,DHARMAVARAM,IND,0,Not Given,140000,0,140000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Gonuguntal Venkata Naidu,http://myneta.info/ap09/candidate.php?candidate_id=2092,DHARMAVARAM,IND,0,12th Pass,130000,0,130000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Gopagani Rama Krishna,http://myneta.info/ap09/candidate.php?candidate_id=483,SURYAPET,IND,0,Literate,230000,297504,-67504,91,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Gopal Reddy,http://myneta.info/ap09/candidate.php?candidate_id=347,GADWAL,IND,0,5th Pass,1190000,533000,657000,79,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
GopalaKrishna,http://myneta.info/ap09/candidate.php?candidate_id=2708,KAKINADA CITY,IND,0,10th Pass,2100000,0,2100000,160,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Gopaldas Vijay Kumar,http://myneta.info/ap09/candidate.php?candidate_id=551,THUNGATHURTHY (SC),IND,0,12th Pass,150000,0,150000,96,SC,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Gorla Suryanarayana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2106,DHARMAVARAM,IND,1,12th Pass,28498415,16272659,12225756,279,GEN,ANANTAPUR,RAYALA SEEMA,,TRUE,FALSE,Male
Gorlakadi Mollaiah,http://myneta.info/ap09/candidate.php?candidate_id=1738,ZAHIRABAD (SC),IND,0,Graduate,4525000,200000,4325000,38,SC,MEDAK,TELANGANA,,FALSE,FALSE,Male
Gorle Haribabunaidu,http://myneta.info/ap09/candidate.php?candidate_id=74,ETCHERLA,IND,0,12th Pass,8332500,0,8332500,126,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gorre Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=1821,RAMAGUNDAM,IND,0,Graduate Professional,300000,0,300000,23,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Gorre Shankaraiah,http://myneta.info/ap09/candidate.php?candidate_id=1339,MANAKONDUR (SC),IND,0,12th Pass,110000,0,110000,30,SC,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Gorsa Venkata Surya Narayana,http://myneta.info/ap09/candidate.php?candidate_id=1187,NARSIPATNAM,IND,0,Graduate,0,0,0,153,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
GOSIKA VENKATESHAM,http://myneta.info/ap09/candidate.php?candidate_id=511,MUNUGODE,IND,0,Literate,2058142,0,2058142,93,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Govindareddy,http://myneta.info/ap09/candidate.php?candidate_id=1949,RAYADURG,IND,0,5th Pass,450000,25000,425000,267,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Grandhi Veera Venkata SatyaRamakrishna,http://myneta.info/ap09/candidate.php?candidate_id=2791,MANDAPETA,IND,0,10th Pass,193000,0,193000,167,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Gubba Suresh,http://myneta.info/ap09/candidate.php?candidate_id=1863,KOVUR,IND,1,Post Graduate,200000,0,200000,235,GEN,NELLORE,COASTAL ANDHRA,,FALSE,TRUE,Male
Gubbala Veera Raghava,http://myneta.info/ap09/candidate.php?candidate_id=2674,PEDDAPURAM,IND,0,10th Pass,215000,0,215000,158,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Gudimetla Suryanarayana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1446,MALKAJGIRI,IND,0,10th Pass,1500000,5044190,-3544190,44,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Gudipudi Hari Kishore Babu,http://myneta.info/ap09/candidate.php?candidate_id=2198,TIRUPATI,IND,0,12th Pass,480000,0,480000,286,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
GUDISHE RAJAIAH,http://myneta.info/ap09/candidate.php?candidate_id=1305,CHOPPADANDI (SC),IND,0,12th Pass,600000,70000,530000,27,SC,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Gudupudi Mallikharjuna Rao,http://myneta.info/ap09/candidate.php?candidate_id=2971,GUNTUR WEST,IND,0,Graduate Professional,1910000,5000,1905000,213,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Guguloth Rambabu,http://myneta.info/ap09/candidate.php?candidate_id=740,WYRA (ST),IND,0,10th Pass,50000,0,50000,115,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
GUGULOTH SHANKAR,http://myneta.info/ap09/candidate.php?candidate_id=622,MAHABUBABAD (ST),IND,0,12th Pass,417000,30000,387000,102,ST,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Gummadi Raju,http://myneta.info/ap09/candidate.php?candidate_id=2506,SANTHANUTHALAPADU (SC),IND,0,Graduate,350000,0,350000,226,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
GUMMAYYA BOMMALI,http://myneta.info/ap09/candidate.php?candidate_id=787,PATHAPATNAM,IND,0,8th Pass,200000,75000,125000,123,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gundala Vijaya Bhaskar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1851,ATMAKUR,IND,1,10th Pass,199000,0,199000,234,GEN,NELLORE,COASTAL ANDHRA,,FALSE,TRUE,Male
Gundapu Yesu,http://myneta.info/ap09/candidate.php?candidate_id=2689,ANAPARTHY,IND,0,5th Pass,60000,0,60000,159,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Gunti Pochaiah,http://myneta.info/ap09/candidate.php?candidate_id=692,BHUPALPALLE,IND,0,Literate,41600,0,41600,108,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
