candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
A. SANJAY RAMCHAND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=146,Sakti,IND,0,Post Graduate,127000,0,127000,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,true,false,Male
ABDUL HANNAN RAZA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=954,Raipur City South,IND,0,Not Given,59900,56000,3900,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
ABHIMANYU SINGH PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1021,Sitapur,IND,0,10th Pass,2067287,314000,1753287,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
ADV. GOPIRAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=191,Korba,BSP,0,Graduate Professional,1556000,35000,1521000,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
ADVOCATE LOKESH MISHRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=588,Bhilai Nagar,IND,0,Post Graduate,750000,0,750000,65,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
ADVOCATE MANISH BHARADWAJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=894,Masturi,BJSH,0,Graduate Professional,1802000,0,1802000,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
ADVOCATE SADANAND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=268,Arang,BSP,0,Not Given,40500,0,40500,52,SC,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
AGAR KUMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=455,Lormi,LJP,0,8th Pass,715000,0,715000,26,GEN,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
AGARMAN DAS SONVANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=629,Ahiwara,CGVP,2,Literate,750000,0,750000,67,SC,DURG,CHHATTISGARH PLAINS,,false,true,Male
AGNI CHANDRAKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=225,Mahasamund,INC,0,Graduate Professional,13025637,188638,12836999,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
AJAY CHANDRAKAR (DALA),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=38,Kurud,BJP,1,Post Graduate,29263782,14622000,14641782,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
AJAY SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=641,Ambikapur,IND,0,10th Pass,1330000,0,1330000,10,GEN,SURGUJA,NOTHERN HILLS,,true,false,Male
AJEET SINGH BEDI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=557,Basna,SHS,0,8th Pass,733000,0,733000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
AJIT JOGI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=13,Marwahi,INC,2,Graduate Professional,45548495,0,45548495,24,ST,BILASPUR,CHHATTISGARH PLAINS,,true,true,Male
AJOO RAM CHANDRAWANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=912,Pandariya,IND,0,Not Given,1368000,0,1368000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
AJU RAM CHANDRAVANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=807,Kawardha,IND,0,Illiterate,1368000,0,1368000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
AKBAR BHAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=169,Pandariya,INC,0,Graduate,12536319,404105,12132214,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,true,false,Male
ALAM SINGH CARPY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=645,Ambikapur,RGOP,0,10th Pass,700000,25000,675000,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Male
ALPANA YADAW(STUDENT OF POLYTECHNIC,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=736,Chandrapur,IND,0,Not Given,0,0,0,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Female
AMAR AGRAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=25,Bilaspur,BJP,0,Graduate,18178143,1147165,17030978,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
AMAR DAS MAHANT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=819,Kharsia,IND,0,5th Pass,591500,0,591500,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
AMAR KUMAR RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=749,Dharamjaigarh,IND,0,8th Pass,525000,0,525000,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
AMAR NATH PANDEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=356,Ambikapur,CPI,3,Graduate Professional,71000,0,71000,10,GEN,SURGUJA,NOTHERN HILLS,,true,true,Male
AMAR SINGH KHUSRO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=447,Marwahi,BSP,0,Literate,2560000,300000,2260000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
AMAR SINGH RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=861,Lailunga,CSP,0,Not Given,1925000,120000,1805000,15,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
AMARDEEP MINJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=991,Ramanujganj,IND,0,8th Pass,761487,0,761487,7,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
AMARJEET BHAGAT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=357,Sitapur,INC,0,12th Pass,12572829,2947591,9625238,11,ST,SURGUJA,NOTHERN HILLS,,true,false,Male
AMARJEET SINGH NAGRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=379,Manendragarh,SHS,2,Others,210000,0,210000,2,GEN,KORIA,NOTHERN HILLS,,false,true,Male
AMBESH JANGDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=76,Pamgarh,BJP,0,Graduate,1276650,0,1276650,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
AMBIKA MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=35,Sihawa,INC,0,Post Graduate,2922000,0,2922000,56,ST,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Female
AMBIKADEVI MARAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=433,Rampur,GGP,0,8th Pass,50000,0,50000,20,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Female
AMIR SINGH SHYAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=207,Manendragarh,GGP,0,8th Pass,440000,18000,422000,2,GEN,KORIA,NOTHERN HILLS,,true,false,Male
AMIT GAUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=959,Raipur City West,BJSH,0,12th Pass,4028250,2278100,1750150,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
AMITESH SHUKL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=257,Rajim,INC,0,Graduate Professional,41526324,0,41526324,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
AMRIT LAL JOSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=563,Arang,JMM,0,Post Graduate,1700000,0,1700000,52,SC,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
AMRIT TIRKEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=252,Dharamjaigarh,IND,0,Not Given,30000,0,30000,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
AMULYA PUJARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=935,Raigarh,IND,0,12th Pass,1000,0,1000,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
ANAND GAUTAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=760,Durg City,IND,0,Graduate,159000,0,159000,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
ANAND GILHARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=709,Bilaigarh,IND,0,12th Pass,3307500,25000,3282500,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
ANAND JAISWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=805,Kawardha,IND,0,10th Pass,94000,0,94000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
ANAND RAM UIKE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=577,Bhanupratappur,SHS,0,8th Pass,80000,0,80000,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
ANAND RAMESHWAR KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=797,Katghora,IND,0,Graduate,9070000,0,9070000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
ANIL BURKA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=702,Bijapur,IND,0,8th Pass,785000,0,785000,89,ST,BIJAPUR,BASTAR PLATEAU,,false,false,Male
ANIL TAH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=26,Bilaspur,INC,0,Graduate,15825000,126000,15699000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
ANITA KUMETI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=62,Dondi Lohara,INC,0,Graduate,2877000,0,2877000,60,ST,BALOD,CHHATTISGARH PLAINS,,true,false,Female
ANJORE DAS BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=457,Mungeli,GGP,0,Graduate,3130000,0,3130000,27,SC,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
ANJORI RAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=679,Beltara,BBP,0,8th Pass,220000,0,220000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
ANNA NAIDU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=405,Ambikapur,JMM,3,8th Pass,33000,0,33000,10,GEN,SURGUJA,NOTHERN HILLS,,false,true,Male
ANURADHA DUPARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=647,Arang,IND,0,Not Given,1195000,0,1195000,52,SC,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
ANURAG SINGH DEV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=354,Ambikapur,BJP,0,Graduate Professional,3823585,0,3823585,10,GEN,SURGUJA,NOTHERN HILLS,,true,false,Male
ANUSUIYA HUPENDI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=895,Mohla-Manpur,IND,0,Not Given,51000,0,51000,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
ANWAR HUSSAIN (RAJU),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=540,Raipur City North,SP,0,8th Pass,30797,21574,9223,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
ARJUN KUMAR LAL NAMDEV ADVOCATE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=716,Bilaspur,BJSH,0,Post Graduate,2946792,0,2946792,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
ARJUN SRIVAS ALIAS GANGUA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=715,Bilaspur,LSWP,0,Literate,31500,0,31500,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
ARUN DHRUW,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=291,Bhatapara,BSP,0,Graduate Professional,1201525,0,1201525,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
ARUN HARPAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=961,Raipur City West,IND,0,5th Pass,51200,0,51200,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
ARUN JOSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=762,Durg City,IND,0,Others,10000,0,10000,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
ARUN VISHWAKARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=960,Raipur City West,IND,0,12th Pass,128000,0,128000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
ARUN VORA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=54,Durg City,INC,0,Post Graduate,3594951,0,3594951,64,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
ARVIND DEWANGAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=752,Dharsiwa,IND,0,12th Pass,10237000,0,10237000,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
ASHA DEVI GOND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=388,Pratappur,GGP,0,Graduate,920000,0,920000,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Female
ASHA RAM CHOUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=425,Sarangarh,SHS,0,Not Given,200000,0,200000,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
ASHOK KUMAR SONWANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=897,Mungeli,BBP,0,5th Pass,105000,0,105000,27,SC,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
ASHOK SONI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=529,Mahasamund,LJP,0,Not Given,53000,0,53000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
ASHOK SONWANI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=863,Lormi,IND,0,Post Graduate,867600,87000,780600,26,GEN,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
ASHOK VERMA MURA WALA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=489,Dharsiwa,SHS,0,Not Given,584000,6000,578000,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
AWADH RAM NAYAK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=668,Basna,CGVP,1,8th Pass,425000,0,425000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
AWADHESH SINGH CHANDEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=44,Bemetara,BJP,0,12th Pass,6972865,0,6972865,69,GEN,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
B.L.PANTHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=471,Masturi,GGP,2,Post Graduate,2667650,300000,2367650,32,SC,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
BABA PAVAR TAMASKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=673,Beltara,IND,1,10th Pass,100000,0,100000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,true,Male
BABA VISHWANATH JANGADE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=589,Bilaigarh,IND,0,Not Given,10000,0,10000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
BABLA YADAW,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=370,Abhanpur,JMM,0,8th Pass,255000,0,255000,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
BABULAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=675,Beltara,IND,0,5th Pass,2800000,0,2800000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
BABURAM CHOUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=428,Sarangarh,GGP,0,8th Pass,917500,0,917500,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
BADRI PRASAD SHUKLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=537,Pandariya,SHS,0,8th Pass,2500000,0,2500000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
BADRIDHAR DIWAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=27,Beltara,BJP,0,10th Pass,7922488,0,7922488,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
BADRUDDIN QURAISHIQ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=51,Bhilai Nagar,INC,0,10th Pass,8776985,0,8776985,65,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
BAHURSINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=801,Katghora,IND,0,12th Pass,10000,0,10000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
BAIDURAM KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=9,Chitrakot,BJP,0,10th Pass,2661181,2493000,168181,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
BAL MUKUND TIWARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=526,Khujji,SHS,0,Not Given,114300,0,114300,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
BAL SINGH NAGWANSI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=519,Keshkal,BSP,0,8th Pass,1050000,0,1050000,82,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
BALDAU PRASAD SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1029,Takhatpur,BBP,0,Others,250000,0,250000,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
BALDAU PRASAD SIWARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=688,Bemetara,IND,0,12th Pass,96000,0,96000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
BALDEV PRASAD BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=456,Mungeli,LJP,0,Graduate,3300000,90,3299910,27,SC,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
BALESHWAR PASWAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=506,Jagdalpur,LJP,0,8th Pass,309086,0,309086,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
BALMUKUND SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=343,Ramanujganj,BSP,0,8th Pass,420000,0,420000,7,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
BALRAM SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=957,Raipur City West,IND,0,Not Given,500406,0,500406,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
BALRAM SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=22,Takhatpur,INC,0,Post Graduate,30778709,380000,30398709,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
BALRAM SINGH YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=545,Raipur Rural,SP,1,Not Given,975000,300000,675000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,true,Male
BANSHI LAL GAWADE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=493,Dondi Lohara,BSP,0,Not Given,899564,0,899564,60,ST,BALOD,CHHATTISGARH PLAINS,,true,false,Male
BANSHIDAS PANIKA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=799,Katghora,IND,0,Literate,104000,17000,87000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
BANSHILAL PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=445,Katghora,JD(U),0,Not Given,13000,0,13000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
BANWARI LAL AGRAWAL (BANWARI BHAIYA),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=190,Korba,BJP,3,Post Graduate,21306231,13240671,8065560,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
BANWARI LAL SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=837,Korba,BJSH,0,10th Pass,380000,3500000,-3120000,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
BARANLAL KARIYARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=468,Beltara,LJP,0,10th Pass,104027,24151,79876,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
BARETH RAM SONKANDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=634,Ahiwara,IND,0,Graduate Professional,1180000,60000,1120000,67,SC,DURG,CHHATTISGARH PLAINS,,false,false,Male
BASANT BHAGAT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1004,Samri,IND,0,12th Pass,1070000,0,1070000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
BASANT KUMAR KURRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=475,Akaltara,SP,0,Graduate Professional,600000,0,600000,33,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
BASANT LAL THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=756,Dondi Lohara,IND,0,10th Pass,216000,0,216000,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Male
BASANT SINHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=228,Mahasamund,BSP,0,Not Given,2977916,0,2977916,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
BASUDEV BAGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1009,Saraipali,AD,0,12th Pass,1010000,50000,960000,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
BEDANTI TIWARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=210,Baikunthpur,INC,0,Not Given,6263000,569000,5694000,3,GEN,KORIA,NOTHERN HILLS,,true,false,Male
BERNADET MINJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=395,Samri,JMM,0,10th Pass,50000,0,50000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Female
BHAGAT RAM SONI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=319,Khujji,BSP,0,Not Given,1363000,0,1363000,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
BHAGAWAN PRASAD YADAV URF BHAGAVANA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=439,Korba,SP,0,8th Pass,4443377,0,4443377,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
BHAGWAN SINGH (GURUJI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=691,Bharatpur-Sonhat,IND,0,Graduate,560700,90000,470700,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
BHAI GAJALAL BARETH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=821,Kharsia,RPI,0,8th Pass,135000,0,135000,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
BHAIYA LAL RAJWADE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=209,Baikunthpur,BJP,1,12th Pass,700000,250000,450000,3,GEN,KORIA,NOTHERN HILLS,,false,false,Male
BHANU PRATAP SIRDAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=926,Premnagar,CGVP,0,8th Pass,7000,0,7000,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
BHARAT KHAKHARIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=284,Raipur Rural,IND,0,Graduate Professional,308181,0,308181,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
BHARAT LAL BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=452,Kota,LJP,0,Literate,10000,0,10000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
BHARAT SAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=157,Kunkuri,BJP,0,Graduate,1051000,560649,490351,13,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
BHIMA MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=31,Dantewada,BJP,4,Not Given,1300000,8000,1292000,88,ST,DAKSHIN BASTAR DANTEWADA,BASTAR PLATEAU,,false,true,Male
BHOJLAL NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=304,Bindranawagarh,BSP,0,Not Given,465000,10000,455000,55,ST,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
BHOLA BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=770,Jagdalpur,IND,0,Literate,193084,25000,168084,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
BHOLA RAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=317,Khujji,INC,0,8th Pass,3902836,68388,3834448,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
BHUNESHWAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=872,Mahasamund,IND,0,Literate,4375000,0,4375000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
BHUNESHWAR SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=412,Sitapur,SP,0,10th Pass,100000,50000,50000,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
BHUPESH BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=58,Patan,INC,0,Post Graduate,9730319,3880361,5849958,62,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
BHUSHAN SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=638,Akaltara,BJSH,0,Post Graduate,975000,0,975000,33,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
BHUVNESHWAR PRASAD YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=28,Beltara,INC,0,Graduate Professional,4840700,0,4840700,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
BHUWANLAL PATEL(ADHIVAKTA),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=934,Raigarh,CSP,0,Post Graduate,3300000,305000,2995000,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
BIRBAL TIRKI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=340,Pratappur,CPI,0,Graduate,76000,20000,56000,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
BODHRAM KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=795,Katghora,IND,0,8th Pass,493000,0,493000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
BODHRAM KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=193,Katghora,INC,0,Post Graduate,3687800,341774,3346026,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
BRAJENDRA SINGH BHADOURIYA(PAPPAN BHADOURIYA),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=504,Jagdalpur,SHS,2,5th Pass,355442,228510,126932,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,true,true,Male
BRAMHANAND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=177,Bhanupratappur,BJP,0,Graduate,766500,0,766500,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
