candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Anil Kumar Advani,http://myneta.info/mp2013/candidate.php?candidate_id=1426,MUDWARA,Bhartiya Shakti Chetna Party,0,Not Given,223700,0,223700,93,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Anil Kumar Kol,http://myneta.info/mp2013/candidate.php?candidate_id=2635,BADWARA,LJP,0,Literate,136494,0,136494,91,ST,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Lok Janshakti Party
Anil Kumar Patel (Munna Bhaiya),http://myneta.info/mp2013/candidate.php?candidate_id=2486,NARSINGPUR,SP,0,Post Graduate,42358900,1076000,41282900,119,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,true,false,Male,,,,,,,Samajwadi Party
Anil Kumar Raidas,http://myneta.info/mp2013/candidate.php?candidate_id=548,JABALPUR CANTT,BSP,0,Graduate Professional,3448131,365050,3083081,99,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Bahujan Samaj Party
Anil Mandloi,http://myneta.info/mp2013/candidate.php?candidate_id=2681,BHOJPUR,IND,0,Post Graduate,74868500,1055000,73813500,141,GEN,RAISEN,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Anil Pale,http://myneta.info/mp2013/candidate.php?candidate_id=993,TARANA,Bahujan Sangharshh Dal,0,Graduate Professional,542000,250000,292000,214,SC,UJJAIN,MALWA PLATEAU,true,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Anil Pandey,http://myneta.info/mp2013/candidate.php?candidate_id=1299,HUZUR,BSP,0,12th Pass,88000,48000,40000,155,GEN,BHOPAL,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Anil Paras,http://myneta.info/mp2013/candidate.php?candidate_id=189,GWALIOR SOUTH,LJP,0,Graduate,173000,0,173000,17,GEN,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Lok Janshakti Party
Anil Parseriya,http://myneta.info/mp2013/candidate.php?candidate_id=2610,DABARA,IND,0,Not Given,0,0,0,19,SC,GWALIOR,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Anil Phirojiya,http://myneta.info/mp2013/candidate.php?candidate_id=742,TARANA,BJP,0,12th Pass,13619684,750308,12869376,214,SC,UJJAIN,MALWA PLATEAU,true,true,false,Male,,,,,,,Bharatiya Janata Party
Anil Ravi,http://myneta.info/mp2013/candidate.php?candidate_id=426,JATARA,BSP,0,Graduate,207780,0,207780,44,SC,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Bahujan Samaj Party
Anil Soni,http://myneta.info/mp2013/candidate.php?candidate_id=2121,MULTAI,SP,8,Graduate Professional,4220000,0,4220000,129,GEN,BETUL,SATPURA PLATEAU,false,true,true,Male,,,,,,,Samajwadi Party
Anil Soni,http://myneta.info/mp2013/candidate.php?candidate_id=1291,SIRMOUR,GGP,0,12th Pass,1834642,0,1834642,68,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Gondvana Gantantra Party
Anil Thakur,http://myneta.info/mp2013/candidate.php?candidate_id=1916,NAGADA-KHACHAROD,IND,0,12th Pass,31000,0,31000,212,GEN,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Anil Wani,http://myneta.info/mp2013/candidate.php?candidate_id=2338,GOVINDPURA,IND,0,Others,399000,0,399000,154,GEN,BHOPAL,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Anita,http://myneta.info/mp2013/candidate.php?candidate_id=1640,KARERA,IND,0,8th Pass,530230,25000,505230,23,SC,SHIVPURI,GIRD ZONE,false,false,false,Female,,,,,,,Independent
Anita Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=1323,BERASIA,BSP,0,Post Graduate,8929441,1288753,7640688,149,SC,BHOPAL,VINDHYAN PLEATEAU,false,true,false,Female,,,,,,,Bahujan Samaj Party
Anjana,http://myneta.info/mp2013/candidate.php?candidate_id=28,BIJAWAR,BSP,0,10th Pass,4976527,0,4976527,52,GEN,CHHATARPUR,BUNDELKHAND ZONE,true,true,false,Female,,,,,,,Bahujan Samaj Party
Anjoo Sant,http://myneta.info/mp2013/candidate.php?candidate_id=1451,BICHHIYA,Akhil Bhartiya Gondwana Party,0,10th Pass,2816000,0,2816000,105,ST,MANDLA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Female,,,,,,,Akhil Bhartiya Gondwana Party
Anjul Saxena,http://myneta.info/mp2013/candidate.php?candidate_id=1799,MAHARAJPUR,SP,1,12th Pass,10358396,0,10358396,48,GEN,CHHATARPUR,BUNDELKHAND ZONE,true,true,true,Male,,,,,,,Samajwadi Party
Annu Kol,http://myneta.info/mp2013/candidate.php?candidate_id=2368,MANAPUR,IND,0,10th Pass,42500,0,42500,90,ST,UMARIA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Anokhi Lal,http://myneta.info/mp2013/candidate.php?candidate_id=2272,ICHHAWAR,BSP,0,10th Pass,413304,0,413304,158,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Anokhi Verma,http://myneta.info/mp2013/candidate.php?candidate_id=2278,SEHORE,BSP,0,8th Pass,449000,0,449000,159,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Female,,,,,,,Bahujan Samaj Party
Anokhilal Malviya,http://myneta.info/mp2013/candidate.php?candidate_id=1875,GHATIYA,LJP,0,8th Pass,1410000,200000,1210000,215,SC,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Lok Janshakti Party
Anoop Mishra,http://myneta.info/mp2013/candidate.php?candidate_id=823,BHITRWAR,BJP,0,12th Pass,112087193,6550577,105536616,18,GEN,GWALIOR,GIRD ZONE,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=823&id2=155,112087193,11770651,100316542,852%,PAN is Different,Bharatiya Janata Party
Antar Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1265,SARANGPUR,IND,0,10th Pass,166000,0,166000,164,SC,RAJGARH,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Antar Singh Arya,http://myneta.info/mp2013/candidate.php?candidate_id=106,SENDHAWA,BJP,0,Post Graduate,17431332,3352026,14079306,187,ST,BARWANI,NIMAR VALLEY,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=106&id2=17,17431332,6704343,10726989,160%,PAN is Different,Bharatiya Janata Party
Antar Singh Darbar,http://myneta.info/mp2013/candidate.php?candidate_id=1071,DR.AMBEDHKAR NAGAR - MHOW,INC,2,Graduate,18166763,205514,17961249,209,GEN,INDORE,MALWA PLATEAU,false,true,true,Male,,,,,,,Indian National Congress
Antarsingh Arya Bhachariyan,http://myneta.info/mp2013/candidate.php?candidate_id=2210,NEPANAGAR,SP,0,Literate,761000,24000,737000,179,ST,BURHANPUR,NIMAR VALLEY,false,false,false,Male,,,,,,,Samajwadi Party
Anubha Munjare,http://myneta.info/mp2013/candidate.php?candidate_id=2097,BALAGHAT,SP,0,Post Graduate,35449774,2167687,33282087,111,GEN,BALAGHAT,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,,Samajwadi Party
Anupama Singh,http://myneta.info/mp2013/candidate.php?candidate_id=429,KHARGAPUR,BSP,0,Post Graduate,40150668,10355597,29795071,47,GEN,TIKAMGARH,BUNDELKHAND ZONE,true,true,false,Female,,,,,,,Bahujan Samaj Party
Anurag Singh,http://myneta.info/mp2013/candidate.php?candidate_id=261,CHURHAT,IND,0,Post Graduate,122000,0,122000,76,GEN,SIDHI,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Apna Virendra Pathak (Fauji Bhai),http://myneta.info/mp2013/candidate.php?candidate_id=1798,MAHARAJPUR,NCP,0,Not Given,410330,0,410330,48,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Nationalist Congress Party
Arif Aqueel,http://myneta.info/mp2013/candidate.php?candidate_id=898,BHOPAL UTTAR,INC,1,Graduate Professional,17478748,0,17478748,150,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=898&id2=59,17478748,7963599,9515149,119%,,Indian National Congress
Arif Baig,http://myneta.info/mp2013/candidate.php?candidate_id=761,BHOPAL UTTAR,BJP,0,Graduate Professional,3655895,0,3655895,150,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Bharatiya Janata Party
Arif Masud,http://myneta.info/mp2013/candidate.php?candidate_id=900,BHOPAL MADHYA,INC,2,Post Graduate,18322619,583000,17739619,153,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,true,Male,,,,,,,Indian National Congress
Arjun Arya,http://myneta.info/mp2013/candidate.php?candidate_id=2134,KHATEGAON,SP,0,12th Pass,30000,0,30000,173,GEN,DEWAS,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Arjun Dangi,http://myneta.info/mp2013/candidate.php?candidate_id=378,BADWAHA,IND,0,5th Pass,26500,0,26500,182,GEN,KHARGONE,NIMAR VALLEY,false,false,false,Male,,,,,,,Independent
Arjun Prasad Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=2184,SINGAROULI,IND,1,8th Pass,20000,0,20000,80,GEN,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,true,Male,,,,,,,Independent
Arjun Singh Gaur,http://myneta.info/mp2013/candidate.php?candidate_id=2282,SEHORE,IND,0,8th Pass,5060032,100000,4960032,159,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Arjun Singh Kakodiya,http://myneta.info/mp2013/candidate.php?candidate_id=869,BARGHAT,INC,0,Graduate,13052000,300000,12752000,114,ST,SEONI,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Indian National Congress
Arjun Verma,http://myneta.info/mp2013/candidate.php?candidate_id=910,SONKATCH,INC,0,Graduate,10288984,0,10288984,170,SC,DEWAS,MALWA PLATEAU,true,true,false,Male,,,,,,,Indian National Congress
Arsheevad Chaturvedi,http://myneta.info/mp2013/candidate.php?candidate_id=1879,DAMOH,NCP,0,Graduate Professional,472776,0,472776,55,GEN,DAMOH,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Nationalist Congress Party
Arti,http://myneta.info/mp2013/candidate.php?candidate_id=2119,MULTAI,NCP,0,10th Pass,735000,0,735000,129,GEN,BETUL,SATPURA PLATEAU,true,true,false,Female,,,,,,,Nationalist Congress Party
Arti Devi,http://myneta.info/mp2013/candidate.php?candidate_id=434,DAMOH,Bhartiya Shakti Chetna Party,0,8th Pass,3345000,1383810,1961190,55,GEN,DAMOH,VINDHYAN PLEATEAU,false,false,false,Female,,,,,,,Bhartiya Shakti Chetna Party
Arun Bhimawat,http://myneta.info/mp2013/candidate.php?candidate_id=800,SHAJAPUR,BJP,1,Post Graduate,26930648,497414,26433234,167,GEN,SHAJAPUR,MALWA PLATEAU,true,true,true,Male,,,,,,,Bharatiya Janata Party
Arun Chauhan,http://myneta.info/mp2013/candidate.php?candidate_id=1073,DR.AMBEDHKAR NAGAR - MHOW,CPI(M),3,8th Pass,2321600,10000,2311600,209,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Communist Party of India (Marxist)
Arun Evanati,http://myneta.info/mp2013/candidate.php?candidate_id=1528,PANDHURNA,SHS,0,Literate,208000,0,208000,128,ST,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Shivsena
Arun Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=2036,MAUGANJ,Rashtriya Apna Dal,0,Graduate,1505000,0,1505000,71,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Rashtriya Apna Dal
Arun Kumar Bharti,http://myneta.info/mp2013/candidate.php?candidate_id=677,BHANDER,INC,0,Post Graduate,3571549,0,3571549,21,SC,DATIA,BUNDELKHAND ZONE,false,true,false,Male,,,,,,,Indian National Congress
Arun Mishra,http://myneta.info/mp2013/candidate.php?candidate_id=1820,CHHATARPUR,SP,0,12th Pass,2467000,1450000,1017000,51,GEN,CHHATARPUR,BUNDELKHAND ZONE,true,true,false,Male,,,,,,,Samajwadi Party
Arunodaya Choubey,http://myneta.info/mp2013/candidate.php?candidate_id=694,KHURAI,INC,0,Post Graduate,81189838,0,81189838,36,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=694&id2=335,81189838,11769000,69420838,590%,,Indian National Congress
Arvind,http://myneta.info/mp2013/candidate.php?candidate_id=1404,KOTAMA,IND,0,Graduate Professional,9740563,0,9740563,86,GEN,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,,,,,,,Independent
Arvind Bhadoriya,http://myneta.info/mp2013/candidate.php?candidate_id=652,ATER,BJP,0,Doctorate,7426878,0,7426878,9,GEN,BHIND,GIRD ZONE,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=652&id2=47,7426878,14545847,-7118969,-49%,,Bharatiya Janata Party
Arvind Chaturvedi,http://myneta.info/mp2013/candidate.php?candidate_id=1880,DAMOH,IND,0,Post Graduate,387000,0,387000,55,GEN,DAMOH,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Arvind Choudhary,http://myneta.info/mp2013/candidate.php?candidate_id=1476,BALAGHAT,IND,2,12th Pass,641500,42000,599500,111,GEN,BALAGHAT,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,,Independent
Arvind Kumar Boudh Advocate Palinoor,http://myneta.info/mp2013/candidate.php?candidate_id=607,BHANDER,BSP,0,Graduate Professional,3671741,370000,3301741,21,SC,DATIA,BUNDELKHAND ZONE,false,true,false,Male,,,,,,,Bahujan Samaj Party
Arvind Kumar Tiwari Urpha Manish Tiwari,http://myneta.info/mp2013/candidate.php?candidate_id=1237,SATNA,LJP,0,Graduate,234000,0,234000,63,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Lok Janshakti Party
Arvind Paigwar,http://myneta.info/mp2013/candidate.php?candidate_id=2392,JABALPUR EAST,JD(U),0,Graduate Professional,1270000,30000,1240000,97,SC,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Janata Dal (United)
Arvind Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2546,LAHAR,IND,0,Graduate,529000,0,529000,11,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Arvind Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1003,MEHGAON,Aarthik Samanta Party,0,12th Pass,6652850,1411976,5240874,12,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Aarthik Samanta Party
Arvind Singh Chauhan,http://myneta.info/mp2013/candidate.php?candidate_id=952,ATER,Gondwana Mukti Sena,0,Graduate,678000,0,678000,9,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Gondwana Mukti Sena
Arvind Yadav,http://myneta.info/mp2013/candidate.php?candidate_id=1525,CHHINDWARA,SP,0,10th Pass,97981,0,97981,126,GEN,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Samajwadi Party
Asha Rajpoot,http://myneta.info/mp2013/candidate.php?candidate_id=1587,GWALIOR,IND,0,12th Pass,585234,0,585234,15,GEN,GWALIOR,GIRD ZONE,true,true,false,Female,,,,,,,Independent
Asha Tiwari,http://myneta.info/mp2013/candidate.php?candidate_id=51,DEOTALAB,IND,0,8th Pass,1065290,0,1065290,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Independent
Ashfaq Husain,http://myneta.info/mp2013/candidate.php?candidate_id=1979,INDORE - 1,SP,0,Graduate,2256000,0,2256000,204,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Ashish,http://myneta.info/mp2013/candidate.php?candidate_id=437,JABERA,Bhartiya Shakti Chetna Party,1,Graduate Professional,2038975,0,2038975,56,GEN,DAMOH,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Ashish Pandey,http://myneta.info/mp2013/candidate.php?candidate_id=2279,SEHORE,NCP,2,10th Pass,51500,0,51500,159,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Nationalist Congress Party
Ashish Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=671,KHATEGAON,BJP,0,Post Graduate,1531500,0,1531500,173,GEN,DEWAS,MALWA PLATEAU,false,false,false,Male,,,,,,,Bharatiya Janata Party
Ashiya Bee,http://myneta.info/mp2013/candidate.php?candidate_id=938,MANDSOUR,IND,0,Literate,5054700,172000,4882700,224,GEN,MANDSAUR,MALWA PLATEAU,false,true,false,Female,,,,,,,Independent
Ashok,http://myneta.info/mp2013/candidate.php?candidate_id=2565,MEHGAON,IND,0,8th Pass,557000,0,557000,12,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Ashok  Maravi,http://myneta.info/mp2013/candidate.php?candidate_id=2478,NIWAS,IND,0,Graduate Professional,170000,0,170000,106,ST,MANDLA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Ashok Bhorse,http://myneta.info/mp2013/candidate.php?candidate_id=567,AMLA,GGP,0,8th Pass,1537755,0,1537755,130,SC,BETUL,SATPURA PLATEAU,true,true,false,Male,,,,,,,Gondvana Gantantra Party
Ashok Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=264,SIDHI,BSP,4,Post Graduate,2187503,0,2187503,77,GEN,SIDHI,KYMORE PLEATEAU AND SATPURA HILLS,false,true,true,Male,,,,,,,Bahujan Samaj Party
Ashok Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=1241,NAGOD,SP,0,Post Graduate,1642000,0,1642000,64,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Samajwadi Party
Ashok Kumar Maseeh,http://myneta.info/mp2013/candidate.php?candidate_id=555,BAIHAR,CPI,0,5th Pass,184000,0,184000,108,ST,BALAGHAT,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,,Communist Party of India
Ashok Kumar Paliya,http://myneta.info/mp2013/candidate.php?candidate_id=2611,DABARA,IND,0,8th Pass,2836675,0,2836675,19,SC,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Ashok Kumar Parte,http://myneta.info/mp2013/candidate.php?candidate_id=2407,JUNNARDEO,IND,0,5th Pass,51000,0,51000,122,ST,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Independent
Ashok Kumar S/O Ram Vishal,http://myneta.info/mp2013/candidate.php?candidate_id=1281,RAMPUR BAGHELAN,IND,0,Graduate,155367,0,155367,67,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Ashok Kumar S/O Ramashya Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2746,RAMPUR BAGHELAN,IND,0,Graduate,136000,0,136000,67,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Ashok Kumar Salvi,http://myneta.info/mp2013/candidate.php?candidate_id=450,ALOTE,IND,0,Graduate,149000,0,149000,223,SC,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Ashok Kumar Viswakarma Urf Lallu Bhai,http://myneta.info/mp2013/candidate.php?candidate_id=2740,MAIHAR,IND,0,8th Pass,195000,0,195000,65,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Ashok Mishra,http://myneta.info/mp2013/candidate.php?candidate_id=1941,DR.AMBEDHKAR NAGAR - MHOW,IND,0,Post Graduate,4870145,0,4870145,209,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Independent
Ashok Mishra,http://myneta.info/mp2013/candidate.php?candidate_id=1739,DEORI,IND,0,8th Pass,0,0,0,38,GEN,SAGAR,VINDHYAN PLEATEAU,true,false,false,Male,,,,,,,Independent
Ashok Patel,http://myneta.info/mp2013/candidate.php?candidate_id=2153,HATPIPLIYA,IND,0,8th Pass,50030,0,50030,172,GEN,DEWAS,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Ashok Rohani,http://myneta.info/mp2013/candidate.php?candidate_id=775,JABALPUR CANTT,BJP,0,12th Pass,21275151,13932690,7342461,99,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Bharatiya Janata Party
Ashok Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=1425,MUDWARA,JD(U),1,Graduate Professional,4448277,0,4448277,93,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,true,Male,,,,,,,Janata Dal (United)
Ashok Sharma Guruji,http://myneta.info/mp2013/candidate.php?candidate_id=1051,KOLARAS,Bahujan Sangharshh Dal,0,Post Graduate,8506737,24606,8482131,27,GEN,SHIVPURI,GIRD ZONE,false,false,false,Male,,,,,,,Bahujan Sangharshh Dal
Ashok Shukla,http://myneta.info/mp2013/candidate.php?candidate_id=255,REWA,IND,0,Graduate,65742,0,65742,74,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Ashok Singh Pal,http://myneta.info/mp2013/candidate.php?candidate_id=601,GWALIOR EAST,Loktantrik Samajwadi Party,0,Graduate,250000,0,250000,16,GEN,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Loktantrik Samajwadi Party
Ashok Tiwari,http://myneta.info/mp2013/candidate.php?candidate_id=925,JAURA,CPI(M),0,Post Graduate,7415284,120000,7295284,4,GEN,MORENA,GIRD ZONE,false,true,false,Male,,,,,,,Communist Party of India (Marxist)
Ashok Urf Pappu Chawla,http://myneta.info/mp2013/candidate.php?candidate_id=2098,BALAGHAT,Rashtriya Samanta Dal,0,5th Pass,312400,200000,112400,111,GEN,BALAGHAT,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,,Rashtriya Samanta Dal
Ashoksingh Parihar,http://myneta.info/mp2013/candidate.php?candidate_id=2317,KATANGI,SHS,0,10th Pass,386000,0,386000,113,GEN,BALAGHAT,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,,Shivsena
Ashvini,http://myneta.info/mp2013/candidate.php?candidate_id=1126,SAGAR,LJP,0,10th Pass,50600,0,50600,41,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Lok Janshakti Party
Ashwin Joshi,http://myneta.info/mp2013/candidate.php?candidate_id=1109,INDORE - 3,INC,2,Post Graduate,26430227,132000,26298227,206,GEN,INDORE,MALWA PLATEAU,true,true,true,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=1109&id2=181,26430227,7498925,18931302,252%,,Indian National Congress
Ashwin Verma,http://myneta.info/mp2013/candidate.php?candidate_id=2307,INDORE - 3,IND,0,12th Pass,106000,0,106000,206,GEN,INDORE,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Atal Bihari Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=1608,SEWDA,NCP,0,Graduate Professional,9700000,250000,9450000,20,GEN,DATIA,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Nationalist Congress Party
Atar Singh Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=2268,UDAIPURA,BSP,0,12th Pass,212800,0,212800,140,GEN,RAISEN,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Atarlal Uikey,http://myneta.info/mp2013/candidate.php?candidate_id=307,JUNNARDEO,IND,0,8th Pass,818155,131000,687155,122,ST,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Independent
Atmaram Patel,http://myneta.info/mp2013/candidate.php?candidate_id=101,KASRAWAD,BJP,0,Graduate,6325012,200000,6125012,184,GEN,KHARGONE,NIMAR VALLEY,false,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=101&id2=237,6325012,3861500,2463512,64%,PAN was missing last time,Bharatiya Janata Party
Atmaram Patel,http://myneta.info/mp2013/candidate.php?candidate_id=2433,KASRAWAD,IND,0,10th Pass,500800,0,500800,184,GEN,KHARGONE,NIMAR VALLEY,false,false,false,Male,,,,,,,Independent
